Report Number,ACRS Report Type,Related Non-Motorist,Collision Type,Weather,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Non-Motorist Substance Abuse,Person ID,Driver At Fault,Injury Severity,Circumstance,Driver Distracted By,Drivers License State,Vehicle Damage Extent,Vehicle First Impact Location,Vehicle Body Type,Vehicle Movement,Vehicle Going Dir,Speed Limit,Parked Vehicle,Vehicle Year,Vehicle Make,Vehicle Model,Latitude,Longitude,time,day of the week,date
MCP31260053,Injury Crash,,SAME DIRECTION SIDESWIPE,FOGGY,WET,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,,9B13AB9F-25E0-429D-AA19-3F4746139403,Yes,NO APPARENT INJURY,"N/A, RAIN, SNOW",LOOKED BUT DID NOT SEE,MD,DISABLING,TWO OCLOCK,PASSENGER CAR,MAKING RIGHT TURN,South,40.0,No,2016.0,HYUNDAI,TUCSON,39.19810674,-77.24485711,18:30:00,Tuesday,2023-12-26
MCP2302000G,Property Damage Crash,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,,F3EC20A2-D88B-499D-9FF8-43F7BC219EB3,Yes,NO APPARENT INJURY,,NOT DISTRACTED,MD,DISABLING,EIGHT OCLOCK,PASSENGER CAR,MAKING LEFT TURN,North,35.0,No,2015.0,FORD,FUSION,39.17416033,-77.20836817,17:26:00,Sunday,2023-12-31
MCP31140034,Property Damage Crash,,OPPOSITE DIRECTION SIDESWIPE,,DRY,DARK LIGHTS ON,NO CONTROLS,,,592669A7-38CE-4822-A8EC-B96BE9D4CAE6,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,SUPERFICIAL,TEN OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,South,25.0,No,2019.0,JEEP,CHEROKEE,38.99905651,-76.99096382,00:14:00,Saturday,2023-11-11
MCP2832008M,Property Damage Crash,,SAME DIR REAR END,RAINING,WET,DAYLIGHT,NO CONTROLS,NONE DETECTED,,BC2CBA51-FA28-4CBB-AC16-068B18F3EA28,Yes,NO APPARENT INJURY,"N/A, WET",UNKNOWN,XX,FUNCTIONAL,TWELVE OCLOCK,PASSENGER CAR,SLOWING OR STOPPING,West,25.0,No,2004.0,TOYOTA,COROLLA,38.977375,-77.089515,08:58:00,Saturday,2023-09-23
MCP12330059,Injury Crash,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,1C4DBB56-5395-4EDA-BCD5-D15A5FFD298A,Yes,NO APPARENT INJURY,,INATTENTIVE OR LOST IN THOUGHT,CO,DESTROYED,NINE OCLOCK,PASSENGER CAR,ACCELERATING,East,35.0,No,2023.0,DODGE,CHARGER,39.007985,-77.094725,16:18:00,Thursday,2023-10-12
EJ7885003H,Injury Crash,,SAME DIRECTION SIDESWIPE,CLEAR,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,,0505CA70-A8C2-4DF3-BB14-A4D0E8E8C03C,Yes,POSSIBLE INJURY,,LOOKED BUT DID NOT SEE,MD,DISABLING,FOUR OCLOCK,PASSENGER CAR,MAKING LEFT TURN,South,40.0,No,2023.0,TOYOTA,CAMRY,39.12617567,-77.18258417,19:40:00,Monday,2023-09-11
MCP3197003L,Property Damage Crash,,STRAIGHT MOVEMENT ANGLE,CLEAR,,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,,3816FA3E-60DB-41AC-96F4-E8B7A0CE150A,Yes,NO APPARENT INJURY,,LOOKED BUT DID NOT SEE,MD,SUPERFICIAL,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,15.0,No,2015.0,NISSAN,ALTIMA,39.09088701,-77.06671158,20:10:00,Friday,2023-10-13
MCP91180048,Property Damage Crash,,SAME DIR REAR END,CLEAR,DRY,UNKNOWN,TRAFFIC SIGNAL,,,6FF07B24-26C9-4D02-9ED4-3DFD1EE0564F,Yes,NO APPARENT INJURY,,UNKNOWN,,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,35.0,No,2021.0,HONDA,ACCORD,39.0128439,-77.041631,04:06:00,Friday,2023-12-15
MCP2832008G,Property Damage Crash,,HEAD ON,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,B25FCA87-6C23-4E9D-A402-8B4F094D1F0B,Unknown,NO APPARENT INJURY,,UNKNOWN,NM,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MAKING LEFT TURN,East,15.0,No,2023.0,TOYTOTA,CAMRY,39.0350075,-77.06851817,13:05:00,Saturday,2023-07-29
MCP33480017,Property Damage Crash,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,67F95181-5559-4453-BCE2-C91CB37F5FF1,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,FUNCTIONAL,SIX OCLOCK,PASSENGER CAR,SLOWING OR STOPPING,North,35.0,No,2015.0,TOYT,SD,39.11787333,-77.03638,07:47:00,Monday,2023-09-25
MCP3170003V,Property Damage Crash,,OPPOSITE DIRECTION SIDESWIPE,CLOUDY,,DAYLIGHT,NO CONTROLS,NONE DETECTED,,D651C16B-F61D-49D4-9F27-A3513DD40A1C,Yes,NO APPARENT INJURY,,LOOKED BUT DID NOT SEE,MD,NO DAMAGE,EIGHT OCLOCK,SCHOOL BUS,MOVING CONSTANT SPEED,North,0.0,No,2015.0,FRHT,BU,39.16500483,-77.24931,14:55:00,Wednesday,2024-01-03
MCP3109008R,Injury Crash,,ANGLE MEETS LEFT TURN,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,5069DADA-0A6C-48F7-A994-E756D8DAE1F0,Yes,NO APPARENT INJURY,,NOT DISTRACTED,MD,DESTROYED,FOUR OCLOCK,PASSENGER CAR,MAKING LEFT TURN,West,35.0,No,2013.0,SUBARU,LEGACY,39.01787867,-77.00721517,13:05:00,Wednesday,2023-11-08
MCP29320074,Injury Crash,,HEAD ON LEFT TURN,CLEAR,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,,6A1A1A4B-B9DA-4703-AC7D-23FC1B2F7705,No,SUSPECTED MINOR INJURY,,NOT DISTRACTED,MD,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MAKING LEFT TURN,South,40.0,No,2009.0,HONDA,FIT,39.03391733,-77.0023845,21:51:00,Monday,2023-11-27
MCP2780007L,Injury Crash,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,BF4505BC-1CB9-4C01-B22D-B8763C1EC194,Yes,NO APPARENT INJURY,,LOOKED BUT DID NOT SEE,MD,FUNCTIONAL,ONE OCLOCK,VAN,MOVING CONSTANT SPEED,North,45.0,No,2013.0,RAM,CARAVAN,39.198492,-77.2449585,15:15:00,Thursday,2023-12-14
MCP29870082,Injury Crash,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAYLIGHT,STOP SIGN,NONE DETECTED,,F54830CE-4DF7-4D03-9A3B-855618EE16C9,No,SUSPECTED MINOR INJURY,,NOT DISTRACTED,MD,DESTROYED,TEN OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,West,35.0,No,2013.0,HONDA,CIVIC,39.084635,-76.95154,17:14:00,Friday,2023-09-01
MCP32350027,Property Damage Crash,,SAME DIRECTION SIDESWIPE,CLEAR,DRY,DARK LIGHTS ON,NO CONTROLS,ALCOHOL PRESENT,,26DC31D1-F996-4D9F-BC5B-587DD5CEDFB8,Yes,NO APPARENT INJURY,,LOOKED BUT DID NOT SEE,MD,SUPERFICIAL,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,25.0,No,2008.0,ACURA,RDX,39.0885456,-76.9397154,01:15:00,Monday,2023-10-23
MCP3091004C,Property Damage Crash,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAYLIGHT,STOP SIGN,,,13DC6267-43FA-4738-9F2F-9F75BC8730FA,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,FUNCTIONAL,TEN OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,West,30.0,No,2015.0,HONDA,CIVIC,39.12197267,-77.14536617,08:00:00,Friday,2023-11-24
MCP263900CT,Injury Crash,,HEAD ON LEFT TURN,RAINING,WET,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,02D6D18E-01EA-4A20-A8A7-6A5E831FC8D9,Yes,POSSIBLE INJURY,"RAIN, SNOW, WET",LOOKED BUT DID NOT SEE,MD,DISABLING,ONE OCLOCK,PASSENGER CAR,MAKING LEFT TURN,North,35.0,No,2016.0,TOYOTA,CAMRY,39.287605,-77.20181333,07:39:00,Wednesday,2021-09-22
MCP3201004K,Injury Crash,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,837BCAAC-C8BC-40AE-88E1-D321A96E4DC1,No,POSSIBLE INJURY,,NOT DISTRACTED,MD,DISABLING,EIGHT OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,East,40.0,No,2010.0,MERZ,4S,39.23360685,-77.28276774,07:40:00,Tuesday,2023-09-12
MCP3280003W,Property Damage Crash,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,DBE6348D-16D8-476C-9F52-E48CBDEA1614,Yes,NO APPARENT INJURY,,UNKNOWN,MD,SUPERFICIAL,TWELVE OCLOCK,PASSENGER CAR,SLOWING OR STOPPING,South,40.0,No,2012.0,NISSAN,ALTIMA,39.02250833,-77.04502667,18:27:00,Thursday,2023-08-24
MCP31930050,Injury Crash,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,NO CONTROLS,ALCOHOL PRESENT,,0208A099-9BC2-4271-A6FC-90E3F55A4986,Yes,NO APPARENT INJURY,,OTHER DISTRACTION,MD,SUPERFICIAL,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,South,25.0,No,2008.0,MAZDA,MAZDA 3,39.06305167,-77.03545167,15:25:00,Sunday,2023-11-19
MCP2667004K,Property Damage Crash,,SAME DIR REAR END,CLEAR,,DAYLIGHT,,UNKNOWN,,FFD0B445-416D-47BD-9CA5-6726D0C35F11,Yes,NO APPARENT INJURY,,UNKNOWN,,FUNCTIONAL,TWELVE OCLOCK,PASSENGER CAR,UNKNOWN,Unknown,0.0,No,2007.0,CADI,SUV,39.17343427,-77.20423222,11:00:00,Tuesday,2018-02-06
MCP289200CZ,Property Damage Crash,,SAME DIRECTION SIDESWIPE,CLEAR,DRY,DAYLIGHT,,UNKNOWN,,592205DE-BCF0-4A60-81EF-DF0984BBB154,Yes,NO APPARENT INJURY,,UNKNOWN,,SUPERFICIAL,EIGHT OCLOCK,TRANSIT BUS,CHANGING LANES,East,35.0,No,2013.0,NWFL,XDE,39.02029603,-77.01266248,16:47:00,Monday,2022-10-17
MCP219800F1,Injury Crash,,HEAD ON LEFT TURN,RAINING,WET,DARK LIGHTS ON,TRAFFIC SIGNAL,,,A45B1747-980B-479A-9D36-67D87946C46D,No,SUSPECTED MINOR INJURY,"N/A, WET",NOT DISTRACTED,MD,DESTROYED,THREE OCLOCK,PASSENGER CAR,ACCELERATING,South,40.0,No,2007.0,TOYOTA,HIGHLANDER,39.11751333,-77.18332333,19:14:00,Sunday,2023-12-03
MCP31450041,Property Damage Crash,,SAME DIR REAR END,CLEAR,DRY,DARK LIGHTS ON,STOP SIGN,NONE DETECTED,,13362570-97A3-4F1C-9282-5D5391159B6C,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,FUNCTIONAL,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,West,35.0,No,2021.0,NISS,SD,39.01007333,-77.00015,19:30:00,Monday,2023-09-18
MCP913000H8,Property Damage Crash,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,A2AD9E59-7A89-4975-8044-7A7E6C4F7D09,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,DISABLING,ONE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,South,25.0,No,2015.0,HONDA,ACCORD,38.99974903,-76.99223411,07:48:00,Monday,2023-11-20
MCP26870045,Injury Crash,,STRAIGHT MOVEMENT ANGLE,RAINING,WET,DAYLIGHT,NO CONTROLS,NONE DETECTED,,B8F1D001-7FC7-4B8B-BB08-5B7822E83643,Yes,NO APPARENT INJURY,"N/A, WET",LOOKED BUT DID NOT SEE,MD,DISABLING,EIGHT OCLOCK,PASSENGER CAR,ACCELERATING,East,25.0,No,2023.0,LEXUS,ES350,38.9882975,-77.100184,10:01:00,Saturday,2023-10-14
MCP263900G0,Injury Crash,,HEAD ON LEFT TURN,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,362908C4-A038-4E19-A2D1-D75B67879DB6,No,NO APPARENT INJURY,"BACKUP DUE TO REGULAR CONGESTION, N/A",NOT DISTRACTED,MD,FUNCTIONAL,ELEVEN OCLOCK,PASSENGER CAR,STOPPED IN TRAFFIC LANE,East,15.0,No,2011.0,FORD,VAN,39.0851605,-77.0787055,12:51:00,Tuesday,2023-07-25
MCP2667008N,Property Damage Crash,,HEAD ON LEFT TURN,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,5D4A1123-D9FC-4674-B9EA-C5E0215FA646,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,FUNCTIONAL,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,35.0,No,2011.0,MERZ,WG,39.18693701,-77.19865193,07:45:00,Friday,2023-09-22
DD562000B7,Property Damage Crash,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,95B32B9A-46FB-4D82-903E-62E0224050F0,Unknown,NO APPARENT INJURY,,UNKNOWN,MD,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MAKING LEFT TURN,West,30.0,No,2015.0,NISSAN,SENTRA,39.08286898,-77.1511339,07:35:00,Tuesday,2023-10-24
MCP243600H8,Property Damage Crash,,OTHER,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,F957E0B6-6D1D-4775-A36E-0166908CEFFA,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,SUPERFICIAL,TWO OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,30.0,No,2013.0,KIA,OPTIMA,39.0064683,-76.9844043,09:15:00,Monday,2023-08-28
MCP24560089,Property Damage Crash,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,7619F479-3E2A-4A0A-AAAF-4C7A96041DB5,No,NO APPARENT INJURY,,NOT DISTRACTED,DC,SUPERFICIAL,SEVEN OCLOCK,(SPORT) UTILITY VEHICLE,MOVING CONSTANT SPEED,North,35.0,No,2012.0,TOYOTA,RAV4,39.011152,-76.97880383,14:45:00,Saturday,2023-12-30
MCP2974004T,Injury Crash,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,1F6C5BDB-C05B-46EA-9CB4-B08308A1A119,No,POSSIBLE INJURY,,NOT DISTRACTED,MD,DISABLING,SIX OCLOCK,PASSENGER CAR,STOPPED IN TRAFFIC LANE,North,55.0,No,2020.0,HYUNDAI,ELANTRA,39.07188,-76.95650483,11:40:00,Saturday,2023-09-02
MCP219800DG,Property Damage Crash,,HEAD ON LEFT TURN,CLEAR,,DAYLIGHT,NO CONTROLS,,,DFAC56EC-CA53-4A40-8960-73534876709A,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,25.0,No,2016.0,DODGE,JOURNEY,39.142115,-77.22220833,17:36:00,Saturday,2023-07-22
MCP2437005C,Property Damage Crash,,SAME DIR REAR END,CLOUDY,DRY,DARK NO LIGHTS,TRAFFIC SIGNAL,NONE DETECTED,,C349563C-2A7C-487E-B20D-F528919E99CC,Yes,NO APPARENT INJURY,,NOT DISTRACTED,MD,FUNCTIONAL,SIX OCLOCK,VAN,MAKING U TURN,East,40.0,No,2023.0,FORD,TRANSIT,39.116037,-77.24683983,20:07:00,Saturday,2023-10-28
MCP3285002B,Property Damage Crash,,OTHER,RAINING,,DARK LIGHTS ON,NO CONTROLS,,,76F0973F-2F8A-4DD6-BE85-65C459F44C6D,Yes,NO APPARENT INJURY,"SLEET, HAIL, FREEZ. RAIN, WET",UNKNOWN,MD,SUPERFICIAL,SIX OCLOCK,PASSENGER CAR,BACKING,East,5.0,No,2019.0,TOYOTA,CAMRY,39.17314833,-77.263185,23:06:00,Saturday,2023-09-23
MCP003600HH,Injury Crash,,STRAIGHT MOVEMENT ANGLE,RAINING,WET,DUSK,TRAFFIC SIGNAL,NONE DETECTED,,57B579E2-AB13-4882-9AD4-5FD10E37AEBA,No,SUSPECTED SERIOUS INJURY,"N/A, WET",NOT DISTRACTED,MD,DESTROYED,NINE OCLOCK,PASSENGER CAR,STARTING FROM LANE,East,40.0,No,2012.0,TOYOTA,CAMRY,39.104844,-77.19048617,16:23:00,Tuesday,2023-11-21
MCP2564003M,Property Damage Crash,,SAME DIRECTION SIDESWIPE,CLEAR,DRY,DAYLIGHT,NO CONTROLS,UNKNOWN,,9C56B7FB-B5AC-4DDF-AEE5-49F47ABF9C28,Yes,NO APPARENT INJURY,,UNKNOWN,,UNKNOWN,TEN OCLOCK,PICKUP TRUCK,CHANGING LANES,North,40.0,No,2023.0,FORD,UNKNOWN,39.14407233,-77.15049633,17:20:00,Wednesday,2023-09-13
MCP2974004T,Injury Crash,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,0FBEDCCF-64CD-4427-853A-9BA074DDD80C,Yes,SUSPECTED MINOR INJURY,,INATTENTIVE OR LOST IN THOUGHT,MD,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,55.0,No,2007.0,CHRYSLER,TOWN & COUNTRY,39.07188,-76.95650483,11:40:00,Saturday,2023-09-02
MCP304800BL,Property Damage Crash,OTHER,SAME DIRECTION SIDESWIPE,CLOUDY,DRY,DAYLIGHT,NO CONTROLS,,,41BF785C-FB9A-4E9A-A2BD-E52D0926C6E0,Unknown,NO APPARENT INJURY,,UNKNOWN,MD,DISABLING,ONE OCLOCK,PASSENGER CAR,CHANGING LANES,South,30.0,No,2018.0,TESLA,4DR,38.97973783,-77.077215,12:00:00,Friday,2023-09-29
MCP22980049,Injury Crash,,SAME DIR REAR END,,DRY,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,,B1703635-B82D-4301-8314-2B1BB7D518F1,No,SUSPECTED MINOR INJURY,,NOT DISTRACTED,MD,FUNCTIONAL,SIX OCLOCK,(SPORT) UTILITY VEHICLE,SLOWING OR STOPPING,North,55.0,No,2011.0,HOND,PILOT,39.18432714,-77.25447536,17:58:00,Monday,2015-02-09
MCP2703003J,Property Damage Crash,,SAME DIRECTION SIDESWIPE,CLEAR,DRY,DARK LIGHTS ON,NO CONTROLS,,,68816B25-4C42-4136-9E06-3458DA04C055,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,UNKNOWN,ELEVEN OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,West,35.0,No,2014.0,CHEV,4S,38.99974785,-76.99534367,19:54:00,Thursday,2023-12-07
MCP33560012,Property Damage Crash,,SAME DIR REAR END,CLEAR,DRY,DARK LIGHTS ON,STOP SIGN,NONE DETECTED,,11016CE5-770E-4E15-9960-32107C6E5482,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,SUPERFICIAL,SIX OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,West,25.0,No,2017.0,CHEVEROLET,TAHOE,39.260493,-77.22312083,19:26:00,Thursday,2023-12-07
MCP28880027,Property Damage Crash,,SAME DIRECTION SIDESWIPE,CLEAR,DRY,DARK LIGHTS ON,NO CONTROLS,,,E2483189-C93C-409A-84CE-6B9BAF370711,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,SUPERFICIAL,TEN OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,West,40.0,No,2015.0,SUBARU,FORESTER,39.07317207,-77.11136222,21:05:00,Friday,2023-12-08
DD56430038,Property Damage Crash,,STRAIGHT MOVEMENT ANGLE,,DRY,,FLASHING TRAFFIC SIGNAL,NONE DETECTED,,CB7E5C8A-9D2D-43A0-90B9-B25660F36047,Yes,NO APPARENT INJURY,,NOT DISTRACTED,MD,FUNCTIONAL,TWELVE OCLOCK,PASSENGER CAR,MAKING LEFT TURN,North,35.0,No,2015.0,HYUN,4S,39.06681659,-77.16172714,00:15:00,Sunday,2023-11-26
DM8522000Q,Property Damage Crash,,OTHER,CLEAR,,DAYLIGHT,NO CONTROLS,UNKNOWN,,3E131E9B-7DC9-42B6-AC0E-8482D0A4E83A,Yes,NO APPARENT INJURY,,UNKNOWN,,UNKNOWN,UNKNOWN,(SPORT) UTILITY VEHICLE,ACCELERATING,South,5.0,No,2007.0,BMW,X5,38.97555833,-76.99300783,16:42:00,Wednesday,2023-08-02
MCP3009006T,Injury Crash,,STRAIGHT MOVEMENT ANGLE,CLEAR,,DAYLIGHT,,,,90ECD24A-20B4-4695-A9E7-603B9F32D84C,Yes,NO APPARENT INJURY,,UNKNOWN,MD,FUNCTIONAL,TWELVE OCLOCK,PASSENGER CAR,ACCELERATING,East,20.0,No,2021.0,VOLKSWAGEN,JETTA,39.19969077,-77.24987833,11:10:00,Monday,2023-10-16
MCP30080044,Property Damage Crash,,,CLEAR,DRY,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,,0D53EA50-9544-47EC-8F2B-57FC52EB0903,Yes,NO APPARENT INJURY,,NOT DISTRACTED,MD,SUPERFICIAL,ELEVEN OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,South,25.0,No,2018.0,FRHT,TK,38.99412,-77.00123833,00:30:00,Thursday,2023-12-07
MCP23390064,Property Damage Crash,,OTHER,CLEAR,,DAYLIGHT,NO CONTROLS,,,C8505024-C245-495F-B8FE-C1D7784B83E9,Yes,NO APPARENT INJURY,,UNKNOWN,MD,SUPERFICIAL,FIVE OCLOCK,PASSENGER CAR,BACKING,Unknown,15.0,No,2014.0,MINI,COOPER,39.05192487,-77.11647401,18:38:00,Saturday,2021-06-12
MCP2967004X,Property Damage Crash,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,,NONE DETECTED,,88077C51-6811-4951-87A6-9487228E1ADC,Yes,NO APPARENT INJURY,,UNKNOWN,MD,NO DAMAGE,TWELVE OCLOCK,(SPORT) UTILITY VEHICLE,STARTING FROM PARKED,West,25.0,No,2015.0,JEEP,CHEROKEE,39.08098767,-77.14661267,12:25:00,Monday,2021-06-21
MCP94420037,Injury Crash,,SAME DIR REAR END,RAINING,WET,DAYLIGHT,STOP SIGN,NONE DETECTED,,B348512C-577C-4CD4-AA7E-9EAC5A1E32D2,No,POSSIBLE INJURY,"RAIN, SNOW, WET",NOT DISTRACTED,MD,FUNCTIONAL,SIX OCLOCK,PASSENGER CAR,SLOWING OR STOPPING,North,35.0,No,2023.0,HONDA,HRV,39.16178483,-77.21429583,13:15:00,Sunday,2023-09-24
MCP32300051,Property Damage Crash,,STRAIGHT MOVEMENT ANGLE,RAINING,WET,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,,F646BCD3-5F29-4D95-A502-A5D36102CFF0,Yes,NO APPARENT INJURY,"N/A, TRAFFIC CONTROL DEVICE INOPERATIVE, WET",NOT DISTRACTED,MD,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,South,35.0,No,2007.0,HONDA,ACCORD,39.06313831,-77.07347682,18:00:00,Sunday,2023-12-10
MCP3244002K,Property Damage Crash,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,BB7AB16D-6017-4683-91E7-F6BFA98CF625,No,NO APPARENT INJURY,,NOT DISTRACTED,DC,FUNCTIONAL,SIX OCLOCK,PASSENGER CAR,STOPPED IN TRAFFIC LANE,South,35.0,No,2021.0,NISSAN,451,38.98493552,-77.02668318,07:14:00,Friday,2023-07-21
MCP3130006N,Property Damage Crash,,OTHER,CLEAR,,DAYLIGHT,NO CONTROLS,,,F1A05ACD-1E87-47EA-BB7F-AF0776705953,Yes,NO APPARENT INJURY,,UNKNOWN,,UNKNOWN,SEVEN OCLOCK,PASSENGER CAR,PARKING,South,5.0,No,2017.0,ACURA,TLX,39.05794167,-77.048435,12:20:00,Sunday,2023-09-10
MCP3360000N,Injury Crash,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,6D6368C3-994B-4CAD-A480-53237334A812,No,NO APPARENT INJURY,,UNKNOWN,MD,SUPERFICIAL,SIX OCLOCK,PASSENGER CAR,STOPPED IN TRAFFIC LANE,West,35.0,No,2017.0,FORD,SD,39.15826333,-77.22148167,14:19:00,Saturday,2023-08-19
MCP3170003H,Property Damage Crash,,OTHER,CLEAR,,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,,3E882223-D438-44FD-98E8-0849B01049B1,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,FUNCTIONAL,ELEVEN OCLOCK,PASSENGER CAR,PARKED,,0.0,Yes,2014.0,NISS,SPORT,39.18025167,-77.27058767,21:09:00,Wednesday,2023-09-20
DM85150008,Property Damage Crash,,SINGLE VEHICLE,RAINING,WET,DARK LIGHTS ON,NO CONTROLS,,,2744484C-1583-4D49-A47E-32C2516A6191,Yes,NO APPARENT INJURY,"N/A, WET",UNKNOWN,XX,SUPERFICIAL,TWO OCLOCK,MOTORCYCLE,MOVING CONSTANT SPEED,South,25.0,No,2015.0,HONDA,CB500F,38.97531,-77.00971667,00:54:00,Monday,2023-11-27
EJ7852008D,Property Damage Crash,,OTHER,,,DARK LIGHTS ON,,NONE DETECTED,,25FB29C0-EA20-46DE-836C-A9C59A23F70F,Yes,NO APPARENT INJURY,,UNKNOWN,MD,FUNCTIONAL,TWELVE OCLOCK,PASSENGER CAR,,North,5.0,No,2023.0,TESL,SD,39.13493794,-77.1950171,19:42:00,Monday,2023-09-11
MCP3294001P,Injury Crash,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAYLIGHT,STOP SIGN,NONE DETECTED,,A8FB5750-B923-431C-8B17-F1BF4C9F2239,No,SUSPECTED MINOR INJURY,,NOT DISTRACTED,MD,FUNCTIONAL,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,West,35.0,No,2018.0,TOYOTA,CAMRY,39.17591167,-77.20953667,15:15:00,Wednesday,2023-08-30
MCP2799007H,Property Damage Crash,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,C15BA141-4DBA-4763-851A-3D38F4FEAF0F,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,DISABLING,FIVE OCLOCK,PASSENGER CAR,STOPPED IN TRAFFIC LANE,North,35.0,No,2018.0,TOYT,COROLLA,38.9956888,-77.0387233,16:11:00,Monday,2023-10-23
